,rssi_0,eta_1,eta_2,eta_3,eta_4
10308,68,3.27388069319,7.63029039019,8.58641547065,0.949116789946
10309,68,3.27388069319,7.63029039019,8.58641547065,0.949116789946
10310,67,3.14292546546,7.63029039019,9.42411454096,0.0
10311,65,3.14292546546,7.63029039019,9.42411454096,0.0
10312,64,3.14292546546,7.63029039019,9.42411454096,0.0
10313,64,3.14292546546,7.63029039019,9.42411454096,0.0
10314,64,3.14292546546,7.63029039019,9.42411454096,0.0
10315,64,2.61910455455,7.63029039019,9.63353930853,1.18639598743
10316,64,2.61910455455,7.63029039019,9.63353930853,1.18639598743
10317,64,2.61910455455,7.63029039019,9.63353930853,1.18639598743
10318,64,2.61910455455,7.63029039019,9.63353930853,1.18639598743
10319,64,2.61910455455,7.63029039019,9.63353930853,1.18639598743
10320,64,3.01197023773,7.63029039019,9.42411454096,1.18639598743
10321,65,3.01197023773,7.63029039019,9.42411454096,1.18639598743
10322,66,3.01197023773,7.63029039019,9.42411454096,1.18639598743
10323,66,3.01197023773,7.63029039019,9.42411454096,1.18639598743
10324,67,3.01197023773,7.63029039019,9.42411454096,1.18639598743
10325,67,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10326,67,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10327,68,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10328,68,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10329,68,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10330,68,3.27388069319,7.63029039019,9.42411454096,0.0
10331,68,3.27388069319,7.63029039019,9.42411454096,0.0
10332,68,3.27388069319,7.63029039019,9.42411454096,0.0
10333,68,3.27388069319,7.63029039019,9.42411454096,0.0
10334,67,3.27388069319,7.63029039019,9.42411454096,0.0
10335,67,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10336,68,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10337,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10338,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10339,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10340,69,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10341,69,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10342,69,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10343,69,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10344,69,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10345,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10346,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10347,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10348,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10349,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10350,69,3.40483592092,7.63029039019,9.42411454096,1.18639598743
10351,69,3.40483592092,7.63029039019,9.42411454096,1.18639598743
10352,69,3.40483592092,7.63029039019,9.42411454096,1.18639598743
10353,69,3.40483592092,7.63029039019,9.42411454096,1.18639598743
10354,69,3.40483592092,7.63029039019,9.42411454096,1.18639598743
10355,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10356,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10357,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10358,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10359,69,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10360,69,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10361,69,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10362,69,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10363,69,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10364,69,3.27388069319,7.63029039019,9.42411454096,0.474558394973
10365,69,3.27388069319,6.93662762745,9.63353930853,2.13551277738
10366,69,3.27388069319,6.93662762745,9.63353930853,2.13551277738
10367,69,3.27388069319,6.93662762745,9.63353930853,2.13551277738
10368,69,3.27388069319,6.93662762745,9.63353930853,2.13551277738
10369,67,3.27388069319,6.93662762745,9.63353930853,2.13551277738
10370,67,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10371,67,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10372,67,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10373,67,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10374,67,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10375,67,3.27388069319,7.63029039019,9.84296407611,0.237279197486
10376,67,3.27388069319,7.63029039019,9.84296407611,0.237279197486
10377,67,3.27388069319,7.63029039019,9.84296407611,0.237279197486
10378,67,3.27388069319,7.63029039019,9.84296407611,0.237279197486
10379,67,3.27388069319,7.63029039019,9.84296407611,0.237279197486
10380,67,3.27388069319,7.63029039019,9.42411454096,0.0
10381,67,3.27388069319,7.63029039019,9.42411454096,0.0
10382,67,3.27388069319,7.63029039019,9.42411454096,0.0
10383,67,3.27388069319,7.63029039019,9.42411454096,0.0
10384,67,3.27388069319,7.63029039019,9.42411454096,0.0
10385,67,2.88101501001,7.63029039019,9.84296407611,0.474558394973
10386,67,2.88101501001,7.63029039019,9.84296407611,0.474558394973
10387,67,2.88101501001,7.63029039019,9.84296407611,0.474558394973
10388,67,2.88101501001,7.63029039019,9.84296407611,0.474558394973
10389,67,2.88101501001,7.63029039019,9.84296407611,0.474558394973
10390,67,2.88101501001,7.63029039019,9.42411454096,0.0
10391,67,2.88101501001,7.63029039019,9.42411454096,0.0
10392,67,2.88101501001,7.63029039019,9.42411454096,0.0
10393,67,2.88101501001,7.63029039019,9.42411454096,0.0
10394,67,2.88101501001,7.63029039019,9.42411454096,0.0
10395,67,2.61910455455,7.63029039019,9.84296407611,1.18639598743
