x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
116.77,46.622,167.47,1,1.053,9653.2,4,67,0,84,3,74,1,70,2,75
115.57,46.604,167.47,2,1.059,9654.3,4,67,0,82,3,74,1,70,2,75
115.56,46.595,167.47,2,1.041,9655.3,4,67,0,81,3,74,1,70,2,75
115.57,46.598,167.47,2,1.056,9656.4,4,67,0,80,3,74,1,70,2,75
114.8,46.587,167.47,1,1.062,9657.4,4,67,0,78,3,74,1,70,2,75
113.74,46.601,167.47,1,1.034,9658.5,4,67,0,75,3,74,1,70,2,75
113.73,46.588,167.47,2,1.059,9659.5,4,67,0,75,3,74,1,70,2,75
113.01,46.613,167.47,2,1.042,9660.6,4,68,0,73,3,74,1,70,2,75
112.82,46.622,165.96,1,1.048,9661.6,4,67,0,73,3,74,1,70,2,75
111.81,46.605,167.47,1,0.058,9662.7,4,67,0,72,3,75,1,70,2,75
111.8,46.617,167.47,1,0.977,9663.7,4,67,0,70,3,75,1,70,2,75
111.79,46.608,167.47,1,1.054,9664.8,4,67,0,70,3,75,1,70,2,75
110.73,46.607,167.47,1,1.067,9665.8,4,67,0,69,3,75,1,70,2,75
110.78,46.607,173.66,2,1.045,9666.9,4,67,0,68,3,75,1,70,2,75
110.75,46.585,167.47,2,1.037,9667.9,4,67,0,68,3,75,1,70,2,75
110.77,46.586,167.47,2,1.05,9669,4,67,0,68,3,75,1,70,2,75
109.87,46.595,167.47,1,1.051,9670,4,67,0,67,3,75,1,70,2,75
109.89,46.599,167.47,1,1.054,9671.1,4,67,0,67,3,75,1,70,2,75
108.82,46.601,167.47,2,1.055,9672.1,4,67,0,66,3,76,1,70,2,74
108.82,46.631,167.47,2,1.044,9673.2,4,67,0,65,3,74,1,70,2,74
108.83,46.574,167.47,2,1.066,9674.2,4,67,0,65,3,74,1,70,2,74
107.87,46.579,167.47,1,1.034,9675.3,4,67,0,64,3,74,1,70,2,74
107.84,46.57,167.47,1,1.055,9676.3,4,67,0,64,3,74,1,70,2,75
106.74,46.602,167.47,1,1.064,9677.4,4,67,0,64,3,74,1,70,2,76
106.72,46.585,167.47,1,1.034,9678.4,4,67,0,64,3,74,1,70,2,76
106.03,46.583,167.47,1,1.083,9679.5,4,67,0,64,3,74,1,70,2,76
106.04,46.568,167.47,1,1.018,9680.5,4,67,0,65,3,74,1,70,2,76
106.06,46.59,167.47,1,1.06,9681.6,4,68,0,65,3,74,1,70,2,76
105.38,46.604,167.47,1,1.043,9682.6,4,67,0,65,3,75,1,70,2,76
105.41,46.618,167.47,1,1.053,9683.7,4,67,0,65,3,74,1,70,2,76
105.4,46.61,167.47,2,1.046,9684.7,4,67,0,65,3,74,1,70,2,76
104.47,46.594,167.47,1,1.061,9685.8,4,67,0,65,3,74,1,70,2,76
104.46,46.618,172.87,1,1.043,9686.8,4,67,0,65,3,74,1,70,2,76
103.75,46.607,167.47,1,1.061,9687.9,4,67,0,65,3,74,1,70,2,76
103.74,46.606,173.66,1,1.047,9689,4,67,0,65,3,74,1,70,2,76
87.175,55.129,130.6,1,1.038,9690,4,67,0,65,3,74,1,70,2,76
102.86,46.619,167.47,1,1.038,9690,4,67,0,68,3,74,1,70,2,76
87.183,55.14,130.6,1,2.106,9692.1,4,68,0,68,3,74,1,70,2,76
102.86,46.6,167.47,1,2.106,9692.1,4,67,0,68,3,75,1,70,2,76
102.02,46.604,167.47,1,2.106,9694.2,4,67,0,68,3,75,1,70,2,76
101.99,46.598,167.47,1,1.045,9695.2,4,67,0,68,3,74,1,70,2,76
85.532,55.113,130.6,1,1.045,9696.3,4,67,0,68,3,74,1,70,2,76
101.27,46.618,173.66,1,1.045,9696.3,4,67,0,68,3,74,1,71,2,76
101.28,46.607,167.47,1,2.1,9698.4,4,67,0,69,3,74,1,70,2,76
100.3,46.597,167.47,1,1.063,9699.5,4,67,0,69,3,74,1,70,2,76
100.3,46.583,167.47,1,1.042,9700.5,4,67,0,70,3,74,1,70,2,76
99.597,46.575,167.47,1,1.059,9701.6,4,68,0,71,3,74,1,70,2,75
99.586,46.574,167.47,1,1.044,9702.6,4,67,0,71,3,74,1,70,2,75
99.601,46.595,167.47,2,1.062,9703.7,4,67,0,71,3,75,1,70,2,75
99.578,46.559,167.47,3,1.05,9704.7,4,67,0,71,3,74,1,70,2,75
98.871,46.609,167.47,1,0.069,9705.8,4,67,0,71,3,74,1,70,2,75
98.825,46.586,167.47,2,0.976,9706.8,4,67,0,71,3,74,1,70,2,75
84.143,55.079,-45,1,1.04,9707.8,4,67,0,71,3,74,1,70,2,75
98.895,46.604,167.47,1,1.04,9707.8,4,67,0,71,3,74,1,70,2,75
98.103,46.616,173.66,1,2.111,9710,4,67,0,71,3,74,1,70,2,75
98.097,46.604,173.66,1,1.039,9711,4,67,0,71,3,74,1,70,2,75
97.697,46.547,167.47,2,1.063,9712.1,4,67,0,71,3,74,1,70,2,75
97.304,46.621,167.47,1,1.039,9713.1,4,67,0,72,3,74,1,70,2,75
97.274,46.631,167.47,1,1.062,9714.2,4,67,0,72,3,75,1,70,2,75
97.295,46.629,167.47,1,1.041,9715.2,4,67,0,72,3,75,1,70,2,75
96.497,46.616,167.47,3,1.062,9716.3,4,67,0,72,3,75,1,70,2,75
96.508,46.625,167.47,2,1.042,9717.3,4,67,0,72,3,75,1,70,2,75
96.487,46.587,167.47,2,1.062,9718.4,4,67,0,72,3,74,1,71,2,75
96.474,46.608,167.47,3,1.045,9719.4,4,67,0,73,3,74,1,70,2,75
95.549,46.61,167.47,1,1.04,9720.5,4,67,0,73,3,74,1,70,2,75
95.531,46.631,167.47,1,1.05,9721.5,4,67,0,73,3,74,1,70,2,75
95.55,46.63,167.47,1,1.061,9722.6,4,67,0,74,3,74,1,70,2,75
94.692,46.637,167.47,2,1.04,9723.6,4,67,0,75,3,74,1,70,2,75
94.685,46.625,167.47,1,1.061,9724.7,4,67,0,75,3,75,1,70,2,75
94.095,46.653,167.47,1,1.041,9725.7,4,67,0,76,3,74,1,70,2,75
94.092,46.646,167.47,1,1.062,9726.8,4,67,0,76,3,74,1,70,2,75
94.059,46.637,167.47,1,1.042,9727.8,4,67,0,76,3,74,1,70,2,75
93.284,46.603,167.47,1,1.056,9728.9,4,67,0,78,3,74,1,71,2,75
93.254,46.624,167.47,2,1.06,9729.9,4,67,0,78,3,74,1,70,2,75
92.417,46.634,165.96,1,1.03,9731,4,67,0,79,3,74,1,70,2,75
92.424,46.62,167.47,1,1.066,9732,4,67,0,80,3,74,1,70,2,75
92.431,46.637,167.47,1,1.04,9733.1,4,67,0,80,3,74,1,70,2,75
91.613,46.639,167.47,2,1.063,9734.1,4,67,0,80,3,75,1,70,2,75
91.584,46.654,167.47,1,1.045,9735.2,4,67,0,80,3,75,1,70,2,75
90.974,46.661,167.47,1,1.042,9736.2,4,67,0,78,3,75,1,70,2,75
90.193,46.649,167.47,1,1.065,9737.3,4,67,0,76,3,75,1,70,2,75
90.191,46.676,167.47,1,1.048,9738.3,4,67,0,76,3,75,1,70,2,75
89.629,46.677,167.47,2,1.044,9739.4,4,67,0,73,3,75,1,70,2,75
89.595,46.661,167.47,2,1.041,9740.4,4,67,0,73,3,75,1,70,2,75
89.617,46.677,167.47,1,1.06,9741.5,4,67,0,73,3,74,1,70,2,75
89.601,46.645,167.47,1,1.06,9742.5,4,67,0,73,3,74,1,70,2,75
88.623,46.647,167.47,1,1.048,9743.6,4,67,0,72,3,74,1,70,2,75
88.625,46.621,167.47,1,1.045,9744.6,4,67,0,71,3,75,1,70,2,75
87.615,46.627,167.47,1,1.042,9745.7,4,67,0,70,3,75,1,70,2,75
86.689,46.629,167.47,1,1.064,9746.7,4,67,0,70,3,75,1,70,2,75
86.704,46.638,167.47,1,1.048,9747.8,4,67,0,70,3,75,1,70,2,75
85.828,46.672,167.47,1,1.047,9748.8,4,67,0,70,3,74,1,70,2,75
85.834,46.7,167.47,1,1.041,9749.9,4,67,0,69,3,74,1,70,2,75
85.079,46.694,167.47,1,1.061,9750.9,4,67,0,69,3,74,1,70,2,75
85.072,46.678,167.47,1,1.04,9752,4,67,0,68,3,74,1,70,2,75
85.061,46.688,167.47,1,1.063,9753,4,67,0,68,3,74,1,70,2,75
84.4,46.687,167.47,1,1.041,9754.1,4,67,0,68,3,74,1,70,2,75
84.401,46.66,167.47,1,1.044,9755.1,4,67,0,69,3,74,1,70,2,75
84.388,46.654,167.47,1,1.065,9756.2,4,67,0,68,3,74,1,70,2,75
84.393,46.663,167.47,1,1.042,9757.2,4,67,0,68,3,74,1,70,2,75
84.415,46.664,167.47,1,1.045,9758.3,4,67,0,68,3,74,1,70,2,75
84.401,46.66,167.47,1,1.063,9759.3,4,67,0,68,3,74,1,70,2,75
83.412,46.72,173.66,1,1.042,9760.4,4,67,0,68,3,74,1,70,2,74
83.132,46.702,167.47,1,1.06,9761.4,4,66,0,67,3,74,1,70,2,74
82.175,46.695,167.47,1,1.042,9762.5,4,66,0,67,3,74,1,70,2,74
82.219,46.693,167.47,1,1.048,9763.5,4,66,0,67,3,74,1,70,2,74
82.121,46.762,167.47,1,1.06,9764.6,4,67,0,67,3,74,1,70,2,74
81.355,46.765,167.47,1,1.042,9765.6,4,66,0,67,3,75,1,70,2,74
80.599,46.706,173.66,1,1.062,9766.7,4,66,0,66,3,75,1,70,2,74
79.678,46.71,167.47,1,1.041,9767.7,4,66,0,66,3,74,1,70,2,74
79.646,46.719,167.47,1,1.059,9768.8,4,66,0,66,3,74,1,70,2,74
78.714,46.713,173.66,1,1.063,9769.8,4,66,0,66,3,74,1,70,2,74
78.735,46.749,173.66,1,1.04,9770.9,4,66,0,66,3,74,1,70,2,75
77.57,46.757,167.47,1,1.046,9771.9,4,66,0,66,3,74,1,70,2,75
77.559,46.784,167.47,1,1.041,9773,4,66,0,66,3,74,1,70,2,74
76.621,46.694,172.87,1,1.061,9774,4,68,0,66,3,74,1,70,2,74
75.579,46.746,173.66,1,1.039,9775.1,4,67,0,66,3,74,1,70,2,74
75.569,46.719,173.66,1,1.062,9776.1,4,67,0,68,3,75,1,70,2,74
75.569,46.734,173.66,1,1.044,9777.2,4,67,0,68,3,74,1,70,2,74
75.575,46.733,173.66,1,1.05,9778.2,4,67,0,68,3,74,1,70,2,74
74.672,46.731,173.66,1,1.048,9779.3,4,67,0,68,3,74,1,70,2,74
74.718,46.738,173.66,1,1.061,9780.3,4,67,0,68,3,74,1,70,2,74
74.687,46.748,173.66,1,1.042,9781.4,4,67,0,68,3,74,1,70,2,74
74.671,46.769,173.66,1,1.045,9782.4,4,67,0,68,3,74,1,70,2,74
74.682,46.722,173.66,1,1.061,9783.5,4,67,0,68,3,74,1,70,2,74
74.696,46.736,173.66,1,1.044,9784.5,4,68,0,68,3,74,1,70,2,74
74.677,46.708,173.66,1,1.081,9785.6,4,68,0,68,3,74,1,70,2,74
74.69,46.754,173.66,1,1.02,9786.6,4,68,0,70,3,74,1,70,2,74
74.695,46.745,173.66,1,1.062,9787.7,4,68,0,69,3,74,1,70,2,74
74.69,46.748,173.66,1,1.041,9788.7,4,68,0,69,3,74,1,70,2,74
73.804,46.761,173.66,1,1.061,9789.8,4,67,0,69,3,74,1,70,2,73
73.825,46.785,173.66,1,1.045,9790.8,4,67,0,69,3,74,1,71,2,76
73.813,46.757,173.66,1,1.041,9791.9,4,67,0,69,3,74,1,70,2,75
73.802,46.779,173.66,1,1.067,9792.9,4,67,0,69,3,74,1,70,2,75
73.82,46.799,167.47,1,1.052,9794,4,67,0,69,3,74,1,70,2,75
73.825,46.782,167.47,1,1.029,9795,4,67,0,69,3,74,1,70,2,74
73.845,46.769,173.66,1,1.061,9796.1,4,67,0,69,3,75,1,70,2,74
73.783,46.798,167.47,1,1.043,9797.1,4,67,0,71,3,75,1,70,2,74
73.786,46.791,173.66,1,1.051,9798.2,4,67,0,70,3,74,1,70,2,74
73.808,46.787,173.66,1,1.049,9799.2,4,67,0,70,3,74,1,70,2,74
72.75,46.772,173.66,1,1.06,9800.3,4,67,0,71,3,74,1,70,2,73
72.744,46.765,173.66,1,1.042,9801.3,4,67,0,71,3,74,1,70,2,74
71.768,46.787,173.66,1,1.063,9802.4,4,67,0,72,3,74,1,70,2,74
71.791,46.744,173.66,1,1.042,9803.4,4,67,0,72,3,74,1,70,2,74
70.592,46.772,173.66,1,1.06,9804.5,4,67,0,72,3,74,1,70,2,74
70.61,46.778,173.66,1,1.044,9805.5,4,69,0,72,3,74,1,70,2,74
70.608,46.744,173.66,1,1.044,9806.6,4,69,0,72,3,76,1,70,2,74
70.588,46.745,173.66,1,1.061,9807.6,4,69,0,73,3,75,1,70,2,74
69.747,46.762,172.87,1,1.046,9808.7,4,67,0,71,3,75,1,70,2,74
69.747,46.762,172.87,1,1.042,9809.7,4,67,0,71,3,74,1,70,2,74
69.652,46.764,172.87,1,1.064,9810.8,4,67,0,70,3,74,1,70,2,74
68.776,46.787,173.66,1,1.043,9811.8,4,67,0,69,3,74,1,71,2,75
67.599,46.77,173.66,1,1.043,9812.9,4,67,0,67,3,74,1,70,2,74
67.655,46.747,173.66,1,1.051,9813.9,4,67,0,67,3,74,1,70,2,74
67.617,46.77,173.66,1,1.063,9815,4,67,0,67,3,74,1,70,2,74
67.403,46.738,173.66,1,1.04,9816,4,68,0,66,3,74,1,70,2,74
66.606,46.743,172.87,1,1.063,9817.1,4,68,0,65,3,75,1,70,2,74
66.589,46.723,172.87,1,1.043,9818.1,4,68,0,65,3,75,1,69,2,74
65.953,46.725,172.87,1,1.046,9819.2,4,68,0,64,3,72,1,69,2,74
65.949,46.73,172.87,1,1.062,9820.3,4,68,0,64,3,73,1,69,2,75
65.919,46.735,172.87,1,1.049,9821.3,4,68,0,64,3,73,1,69,2,75
65.913,46.73,173.66,1,1.041,9822.3,4,68,0,64,3,73,1,70,2,75
65.932,46.729,173.66,1,1.06,9823.4,4,68,0,64,3,73,1,70,2,75
65.942,46.729,172.87,1,1.045,9824.4,4,68,0,63,3,73,1,70,2,75
65.934,46.735,172.87,1,1.04,9825.5,4,68,0,63,3,74,1,70,2,75
65.925,46.718,173.66,1,1.062,9826.6,4,69,0,63,3,74,1,70,2,75
65.953,46.722,172.87,1,1.061,9827.6,4,69,0,63,3,74,1,70,2,75
65.625,46.726,173.66,1,1.031,9828.6,4,69,0,63,3,74,1,70,2,75
64.97,46.731,173.66,1,1.068,9829.7,4,69,0,63,3,74,1,70,2,75
64.472,46.767,173.66,1,1.041,9830.8,4,69,0,63,3,74,1,70,2,75
63.651,46.709,173.66,1,1.041,9831.8,4,69,0,62,3,74,1,72,2,75
63.632,46.712,173.66,1,1.065,9832.9,4,69,0,62,3,74,1,70,2,75
62.717,46.795,172.87,1,1.041,9833.9,4,69,0,62,3,74,1,70,2,75
62.692,46.751,172.87,1,1.047,9834.9,4,69,0,62,3,74,1,70,2,75
62.026,46.851,167.47,1,1.061,9836,4,70,0,62,3,74,1,70,2,75
61.984,46.82,167.47,1,1.041,9837,4,68,0,61,3,74,1,70,2,75
61.352,46.884,167.47,1,1.051,9838.1,4,68,0,61,3,74,1,70,2,75
61.344,46.897,173.66,1,1.049,9839.1,4,68,0,62,3,74,1,70,2,75
61.333,46.94,167.47,1,1.06,9840.2,4,68,0,61,3,74,1,70,2,74
60.746,46.94,167.47,2,1.042,9841.3,4,68,0,61,3,74,1,70,2,74
60.777,46.901,168.69,1,1.06,9842.3,4,68,0,61,3,74,1,71,2,73
60.737,46.911,167.47,1,1.043,9843.4,4,68,0,61,3,74,1,70,2,75
60.18,46.923,167.47,1,1.086,9844.4,4,68,0,61,3,74,1,70,2,74
59.538,46.999,168.69,1,1.02,9845.5,4,68,0,61,3,74,1,70,2,74
59.529,46.939,167.47,1,1.04,9846.5,4,69,0,61,3,74,1,70,2,75
59.543,46.94,167.47,2,1.06,9847.6,4,68,0,61,3,74,1,70,2,74
59.474,46.953,167.47,1,1.061,9848.6,4,68,0,61,3,74,1,70,2,74
59.481,46.95,168.69,1,1.032,9849.7,4,68,0,63,3,74,1,70,2,74
58.067,46.972,167.47,1,1.063,9850.7,4,68,0,62,3,74,1,70,2,74
58.083,46.916,167.47,1,1.041,9851.8,4,67,0,62,3,74,1,70,2,74
57.441,46.981,173.66,1,1.06,9852.8,4,67,0,62,3,74,1,70,2,73
57.404,46.963,173.66,1,1.042,9853.9,4,67,0,63,3,74,1,70,2,74
57.391,46.962,173.66,1,1.063,9854.9,4,67,0,63,3,74,1,70,2,76
57.393,46.93,173.66,1,1.04,9856,4,67,0,63,3,74,1,70,2,75
57.412,46.955,173.66,1,1.059,9857,4,69,0,63,3,74,1,70,2,75
56.527,46.896,167.47,1,1.042,9858.1,4,69,0,64,3,72,1,70,2,74
56.543,46.917,173.66,1,1.045,9859.1,4,69,0,64,3,74,1,70,2,74
55.896,46.874,173.66,1,1.061,9860.2,4,69,0,66,3,74,1,70,2,74
55.918,46.859,173.66,1,1.041,9861.2,4,69,0,67,3,74,1,70,2,74
55.904,46.894,173.66,1,1.063,9862.3,4,69,0,66,3,74,1,70,2,74
55.191,46.909,173.66,1,1.046,9863.3,4,69,0,66,3,74,1,70,2,75
55.183,46.921,173.66,1,1.041,9864.4,4,69,0,66,3,74,1,70,2,75
54.233,46.976,173.66,1,1.06,9865.4,4,68,0,66,3,74,1,70,2,75
54.135,46.932,173.66,1,1.042,9866.5,4,68,0,67,3,74,1,70,2,75
53.51,46.953,173.66,1,1.062,9867.5,4,69,0,67,3,74,1,70,2,75
52.22,46.961,167.47,1,1.046,9868.6,4,68,0,67,3,74,1,70,2,75
51.451,46.999,173.66,1,1.043,9869.6,4,68,0,66,3,74,1,70,2,75
51.409,46.963,173.66,1,1.049,9870.7,4,68,0,66,3,74,1,70,2,76
50.677,47.022,172.87,1,1.062,9871.7,4,68,0,66,3,74,1,70,2,76
50.671,46.991,172.87,1,1.04,9872.8,4,68,0,66,3,74,1,70,2,76
50.688,47.046,173.66,1,1.062,9873.8,4,68,0,66,3,74,1,70,2,76
49.559,47.058,173.66,1,1.043,9874.9,4,68,0,66,3,74,1,70,2,75
48.875,47.036,173.66,1,1.041,9875.9,4,68,0,66,3,74,1,70,2,74
48.866,47.059,173.66,1,1.06,9877,4,68,0,65,3,74,1,70,2,76
48.163,47.019,173.66,1,1.06,9878,4,69,0,64,3,74,1,70,2,76
48.185,47.055,173.66,1,1.049,9879.1,4,68,0,64,3,74,1,70,2,76
47.45,47.027,168.69,1,1.044,9880.1,4,68,0,63,3,74,1,70,2,76
47.405,46.974,168.69,1,1.061,9881.2,4,68,0,63,3,74,1,70,2,76
46.325,47.038,173.66,1,1.04,9882.2,4,68,0,62,3,74,1,70,2,76
46.306,47.018,173.66,2,1.06,9883.3,4,68,0,62,3,74,1,70,2,76
45.306,47.009,173.66,1,1.049,9884.3,4,68,0,62,3,74,1,71,2,76
45.288,46.997,173.66,1,1.045,9885.4,4,68,0,62,3,74,1,70,2,76
44.401,47.055,167.47,1,1.043,9886.4,4,68,0,62,3,74,1,70,2,76
44.36,47.07,173.66,1,1.06,9887.5,4,68,0,62,3,74,1,70,2,76
43.369,47.073,167.47,1,1.04,9888.5,4,69,0,62,3,74,1,70,2,76
42.413,47.137,168.69,1,1.063,9889.6,4,69,0,63,3,74,1,70,2,76
42.432,47.097,168.69,1,1.047,9890.6,4,69,0,63,3,74,1,70,2,76
42.413,47.124,168.69,2,1.046,9891.7,4,68,0,65,3,74,1,70,2,76
41.533,47.093,167.47,1,1.06,9892.7,4,68,0,66,3,74,1,70,2,76
41.522,47.102,167.47,1,1.047,9893.8,4,68,0,66,3,73,1,72,2,76
41.511,47.134,167.47,1,1.04,9894.8,4,68,0,67,3,73,1,70,2,76
40.78,47.139,167.47,1,1.061,9895.9,4,68,0,67,3,73,1,70,2,76
40.777,47.124,167.47,1,1.042,9896.9,4,68,0,67,3,73,1,70,2,76
40.773,47.081,167.47,2,1.062,9898,4,68,0,67,3,73,1,70,2,76
39.761,47.116,167.47,2,1.042,9899,4,68,0,67,3,73,1,70,2,76
39.758,47.12,167.47,1,1.04,9900.1,4,68,0,67,3,74,1,70,2,76
39.749,47.122,167.47,2,1.064,9901.1,4,67,0,67,3,74,1,69,2,76
-226.06,42.479,90,1,1.04,9902.2,4,67,0,68,3,74,1,69,2,76
39.711,47.081,167.47,2,1.04,9902.2,4,67,0,68,3,74,1,69,2,75
39.761,47.124,167.47,1,2.113,9904.3,4,67,0,68,3,74,1,71,2,76
39.726,47.124,173.66,2,1.042,9905.3,4,67,0,68,3,74,1,70,2,76
39.727,47.102,167.47,1,1.06,9906.4,4,67,0,68,3,74,1,70,2,74
38.892,47.082,167.47,2,1.041,9907.4,4,67,0,68,3,74,1,70,2,74
38.83,47.104,167.47,2,1.044,9908.5,4,68,0,68,3,74,1,70,2,74
38.131,47.126,173.66,1,1.073,9909.5,4,68,0,68,3,74,1,70,2,74
38.143,47.143,173.66,2,1.048,9910.6,4,68,0,68,3,75,1,70,2,74
37.565,47.104,167.47,1,1.041,9911.6,4,68,0,68,3,74,1,69,2,73
37.013,47.111,167.47,1,1.061,9912.7,4,68,0,68,3,74,1,69,2,73
37.013,47.096,167.47,1,1.045,9913.7,4,68,0,68,3,74,1,69,2,73
36.999,47.119,167.47,1,1.041,9914.8,4,68,0,68,3,74,1,70,2,73
37.005,47.09,167.47,1,1.061,9915.8,4,68,0,68,3,74,1,70,2,74
36.186,47.195,173.66,1,1.043,9916.9,4,68,0,68,3,74,1,70,2,74
35.529,47.207,167.47,1,1.061,9917.9,4,68,0,68,3,74,1,70,2,74
35.469,47.211,168.69,2,1.034,9919,4,69,0,68,3,74,1,70,2,74
34.848,47.204,168.69,1,1.066,9920,4,68,0,68,3,74,1,70,2,74
34.857,47.215,168.69,1,1.048,9921.1,4,68,0,68,3,74,1,70,2,74
34.824,47.248,173.66,2,1.041,9922.1,4,68,0,68,3,74,1,70,2,74
34.858,47.243,168.69,2,1.045,9923.2,4,68,0,69,3,74,1,70,2,74
34.123,47.181,168.69,1,1.065,9924.2,4,68,0,70,3,74,1,70,2,74
33.668,47.186,167.47,1,1.035,9925.3,4,68,0,70,3,74,1,70,2,75
33.68,47.194,173.66,1,1.064,9926.3,4,68,0,70,3,74,1,70,2,74
33.102,47.165,167.47,1,1.05,9927.4,4,68,0,70,3,74,1,69,2,74
33.042,47.153,167.47,1,1.04,9928.4,4,68,0,70,3,74,1,69,2,74
33.065,47.159,167.47,1,1.063,9929.5,4,69,0,70,3,74,1,69,2,74
32.433,47.174,173.66,1,1.041,9930.5,4,69,0,70,3,75,1,69,2,74
32.419,47.17,167.47,1,1.062,9931.6,4,69,0,70,3,75,1,69,2,74
32.38,47.133,173.66,1,1.04,9932.6,4,68,0,70,3,74,1,69,2,74
31.817,47.146,173.66,1,1.045,9933.7,4,68,0,70,3,74,1,69,2,74
31.795,47.123,173.66,1,1.061,9934.7,4,68,0,70,3,74,1,69,2,74
31.175,47.163,173.66,1,1.042,9935.8,4,68,0,70,3,74,1,70,2,76
31.2,47.119,173.66,1,1.061,9936.9,4,68,0,70,3,74,1,70,2,75
31.207,47.137,167.47,1,1.042,9937.9,4,68,0,70,3,74,1,70,2,75
31.179,47.127,167.47,1,1.073,9939,4,68,0,70,3,74,1,70,2,75
31.181,47.143,173.66,1,1.036,9940,4,69,0,70,3,74,1,70,2,74
31.205,47.129,167.47,1,1.043,9941,4,69,0,70,3,75,1,70,2,74
31.182,47.131,167.47,1,1.06,9942.1,4,69,0,68,3,73,1,70,2,74
31.193,47.135,173.66,1,1.064,9943.2,4,69,0,68,3,73,1,70,2,73
30.47,47.141,173.66,1,1.02,9944.2,4,69,0,68,3,73,1,70,2,73
30.463,47.148,173.66,1,1.069,9945.3,4,69,0,68,3,73,1,70,2,73
30.482,47.176,168.69,1,1.035,9946.3,4,69,0,68,3,73,1,71,2,75
30.449,47.151,168.69,1,1.061,9947.4,4,69,0,68,3,73,1,70,2,75
29.774,47.155,168.69,1,1.04,9948.4,4,69,0,68,3,73,1,70,2,75
29.782,47.162,168.69,1,1.063,9949.5,4,69,0,68,3,73,1,70,2,75
29.786,47.164,168.69,1,1.041,9950.5,4,69,0,68,3,73,1,70,2,75
29.024,47.173,167.47,1,1.062,9951.6,4,69,0,68,3,74,1,70,2,75
28.972,47.177,167.47,1,1.04,9952.6,4,69,0,68,3,74,1,70,2,75
-226.46,43.146,30.964,1,1.048,9953.6,4,69,0,68,3,74,1,70,2,75
28.06,47.147,167.47,1,1.048,9953.6,4,69,0,68,3,74,1,70,2,75
28.049,47.118,167.47,1,2.113,9955.8,4,69,0,67,3,74,1,70,2,75
26.551,47.12,167.47,1,1.039,9956.8,4,69,0,67,3,74,1,70,2,75
25.961,47.132,167.47,1,1.048,9957.8,4,69,0,65,3,74,1,70,2,75
25.449,47.116,167.47,1,1.061,9958.9,4,69,0,64,3,74,1,70,2,75
25.453,47.082,173.66,1,1.04,9959.9,4,69,0,64,3,74,1,70,2,75
25.448,47.095,173.66,1,1.082,9961,4,69,0,64,3,74,1,70,2,75
24.868,47.07,173.66,1,1.027,9962.1,4,69,0,63,3,74,1,70,2,75
24.839,47.033,173.66,1,1.043,9963.1,4,69,0,63,3,74,1,70,2,74
24.427,47.04,173.66,1,1.063,9964.2,4,69,0,62,3,74,1,70,2,74
24.163,47.046,173.66,1,1.041,9965.2,4,69,0,62,3,74,1,70,2,74
23.783,47.048,173.66,1,1.061,9966.3,4,69,0,62,3,74,1,71,2,74
23.777,47.072,173.66,1,1.046,9967.3,4,69,0,61,3,73,1,70,2,74
23.792,47.055,173.66,1,1.044,9968.4,4,69,0,61,3,73,1,70,2,74
23.781,47.055,173.66,1,1.061,9969.4,4,69,0,61,3,73,1,70,2,74
23.093,47.049,167.47,1,1.039,9970.5,4,70,0,61,3,73,1,70,2,74
23.067,47.097,167.47,1,1.063,9971.5,4,69,0,61,3,73,1,70,2,74
23.069,47.071,167.47,1,1.05,9972.6,4,69,0,61,3,74,1,70,2,74
22.443,47.041,167.47,1,1.044,9973.6,4,69,0,61,3,74,1,70,2,74
21.584,47.099,168.69,1,1.044,9974.7,4,69,0,61,3,74,1,70,2,74
21.572,47.073,173.66,1,1.063,9975.7,4,69,0,61,3,74,1,70,2,74
21.563,47.093,168.69,1,1.043,9976.8,4,68,0,61,3,74,1,71,2,74
20.693,47.091,173.66,1,1.041,9977.8,4,68,0,61,3,74,1,70,2,74
20.662,47.125,167.47,1,1.06,9978.9,4,68,0,61,3,74,1,70,2,74
19.911,47.093,167.47,1,1.047,9979.9,4,68,0,61,3,74,1,70,2,74
19.914,47.111,167.47,1,1.061,9981,4,69,0,61,3,74,1,70,2,74
19.857,47.115,167.47,1,1.043,9982,4,67,0,61,3,74,1,70,2,74
19.916,47.096,167.47,1,1.042,9983.1,4,67,0,61,3,74,1,70,2,74
19.882,47.088,167.47,1,1.067,9984.1,4,67,0,61,3,74,1,70,2,74
19.914,47.11,167.47,1,1.04,9985.2,4,67,0,61,3,74,1,70,2,74
19.261,47.113,167.47,1,1.06,9986.2,4,67,0,62,3,74,1,70,2,74
18.648,47.162,167.47,1,1.034,9987.3,4,67,0,62,3,74,1,70,2,75
18.56,47.142,167.47,1,1.062,9988.3,4,67,0,62,1,70,2,76,4,67
18.544,47.14,167.47,1,1.261,9989.6,0,63,3,74,1,70,2,75,4,67
17.929,47.175,173.66,1,1.043,9990.6,0,64,3,74,1,70,2,75,4,68
17.922,47.155,167.47,1,1.04,9991.7,0,64,3,74,1,70,2,74,4,68
17.413,47.163,167.47,1,1.061,9992.7,0,64,3,74,1,70,2,74,4,68
17.395,47.159,167.47,1,1.057,9993.8,0,65,3,74,1,70,2,74,4,67
